x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
43.67741935483871,41.83870967741935,9251.0,9,9,0.3740799271176314,0.9117647058823529,149.20967741935485,62,1,0,0
33.940298507462686,44.149253731343286,12755.0,7,12,0.8152098479582021,0.9571428571428572,190.37313432835822,67,2,0,0
35.123456790123456,39.19753086419753,14538.000000000002,8,14,0.8954783515017531,0.8804347826086957,179.4814814814815,81,3,0,0
34.23157894736842,36.03157894736842,17137.0,10,15,0.7691946527198156,0.8260869565217391,180.38947368421051,95,4,0,0
32.63157894736842,32.421052631578945,16272.000000000002,12,10,0.6211495871348612,0.9134615384615384,171.2842105263158,95,5,0,0
33.55434782608695,31.434782608695652,15992.0,13,11,0.8043656353116775,0.8679245283018868,173.82608695652175,92,6,0,0
32.903225806451616,31.043010752688172,16641.0,14,9,0.8089732511367607,0.8454545454545455,178.93548387096774,93,7,0,0
29.056603773584907,29.971698113207548,16542.0,16,12,0.9043466840630047,0.828125,156.0566037735849,106,8,0,0
25.41860465116279,25.593023255813954,15241.0,11,14,0.8878583178357873,0.9148936170212766,177.22093023255815,86,9,0,0
25.61111111111111,26.488888888888887,14211.0,12,12,0.8501193349720554,0.9183673469387755,157.9,90,10,0,0
22.352941176470587,21.04901960784314,17068.0,11,13,0.8104716493488512,0.918918918918919,167.33333333333334,102,11,0,0
23.8,15.411111111111111,15315.0,16,9,0.937067557508732,0.9090909090909091,170.16666666666666,90,12,0,0
19.485714285714284,17.504761904761907,17550.0,20,10,0.9574900011535665,0.875,167.14285714285714,105,13,0,0
9.876106194690266,20.734513274336283,17090.0,20,9,0.9391742151068139,0.904,151.23893805309734,113,14,0,0
