ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,19.1823,20,65.5840,14.3404,3.4518,3.7509,1.0866,3.4518,0.2661,1.0438,3.0604,6.9021,65.7813,1.0438,3.0604,3.4190
1,8.0378,18,44.5946,7.7867,2.9146,2.2252,0.7635,2.6232,0.4390,1.9972,3.1383,105.6741,1319.3645,1.8865,3.1383,5.5481
5,1.1796,8,3.9366,0.8303,0.5624,0.2357,0.4191,0.5624,0.0132,1.8488,2.7674,0.7429,1.4624,1.8488,2.7674,3.3374
6,12.2173,14,28.7510,6.5149,2.2116,1.7093,0.7729,2.2116,0.4214,1.5799,2.9601,3.4408,12.5798,1.5799,2.9601,2.3533
8,25.5838,6,30.1186,9.9227,6.0237,2.1519,0.3572,6.0237,0.2371,0.4762,0.7106,9.4653,25.9879,0.4762,0.7106,1.1773
