ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,8.2017,6,16.8079,7.0138,3.3616,2.2349,0.6648,3.3616,0.9748,1.1952,2.3607,3.9203,7.7770,1.1952,2.3607,2.0493
2,14.3901,19,68.9373,8.1349,3.8299,2.2161,0.5786,3.8299,0.1068,0.6812,1.6569,3.6655,11.6494,0.6812,1.6569,4.7906
3,1.1450,11,9.8030,2.6050,1.0423,0.7441,0.7139,0.9803,0.2152,2.1590,3.0604,3.3611,10.2710,2.0157,3.0604,8.5615
