ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
2,0.2629,7,10.6411,2.5597,1.7735,0.7435,0.4192,1.7735,0.3186,1.9414,2.9425,5.0752,9.5970,1.9414,2.9425,40.4716
3,2.0282,11,6.2428,1.8492,0.6243,0.4366,0.6994,0.6243,0.1749,2.2824,3.1416,1.3882,4.3937,2.2824,3.1416,3.0780
4,0.4481,4,5.7741,2.3856,1.9247,0.4662,0.2422,1.9247,0.4082,2.5357,2.7371,3.9710,5.5862,2.5357,2.7371,12.8859
5,6.2517,7,24.7206,8.6192,3.9080,2.7796,0.7113,4.1201,0.8673,1.5993,3.0731,30.7710,85.8055,1.5753,3.0731,3.9542
