ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
1,0.8288,17,24.3137,3.7918,1.5196,0.8906,0.5860,1.5196,0.0755,1.5848,3.1170,9.1749,75.1216,1.5848,3.1170,29.3353
