ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,32.0344,15,41.2703,6.6328,2.9354,1.7397,0.5927,2.9479,0.0007,0.6627,2.9744,9.9392,46.6658,0.6269,2.9744,1.2883
1,13.5921,17,64.8744,12.1904,4.0546,3.2548,0.8027,4.0546,0.3790,1.1642,2.9004,6.7071,42.4943,1.1642,2.9004,4.7729
