x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
24.19,19.0,17591.0,12,13,0.8282210225159375,0.8928571428571429,175.91,100,0,0,0
24.568421052631578,19.926315789473684,17298.0,11,14,0.8810465985320117,0.8962264150943396,182.0842105263158,95,1,0,0
22.703389830508474,22.110169491525422,19786.0,14,17,0.9228972734111018,0.8872180451127819,167.67796610169492,118,2,0,0
17.160377358490567,28.58490566037736,16445.0,14,15,0.8901928899864124,0.848,155.14150943396226,106,4,0,0
15.952380952380953,29.17142857142857,16757.0,15,13,0.903817379019102,0.9210526315789473,159.59047619047618,105,5,0,0
16.97087378640777,28.203883495145632,16937.0,14,12,0.8645567870404431,0.8803418803418803,164.4368932038835,103,6,0,0
19.893203883495147,25.233009708737864,17228.0,13,15,0.9195802156396431,0.865546218487395,167.2621359223301,103,7,0,0
22.176470588235293,21.647058823529413,17387.0,10,15,0.8865525521432672,0.9532710280373832,170.4607843137255,102,8,0,0
22.831683168316832,20.534653465346533,17050.0,11,15,0.8988088190238679,0.8782608695652174,168.8118811881188,101,9,0,0
21.8125,22.758928571428573,18014.0,13,17,0.9226695376315126,0.8818897637795275,160.83928571428572,112,10,0,0
21.10924369747899,23.77310924369748,18872.0,13,17,0.9390938143534061,0.9015151515151515,158.58823529411765,119,11,0,0
21.699115044247787,23.141592920353983,18041.0,13,17,0.9354336196905294,0.8692307692307693,159.65486725663717,113,12,0,0
45.72727272727273,20.03030303030303,8147.0,8,10,0.5266612252889369,0.9428571428571428,123.43939393939394,66,12,1,1
23.454545454545453,20.454545454545453,16589.0,11,15,0.8920707363990926,0.8918918918918919,167.56565656565655,99,13,0,0
42.0722891566265,18.879518072289155,9491.0,14,9,0.8946554134490529,0.8058252427184466,114.34939759036145,83,13,1,1
22.752475247524753,20.77227722772277,16283.999999999998,11,15,0.8890234834816119,0.926605504587156,161.22772277227722,101,14,0,0
36.27142857142857,16.057142857142857,10659.0,9,9,0.29356693596534494,0.9722222222222222,152.27142857142857,70,14,1,1
28.202247191011235,12.01123595505618,11546.999999999998,14,9,0.8716268442789582,0.898989898989899,129.74157303370785,89,15,1,1
21.491071428571427,22.794642857142858,17879.0,12,17,0.9362547923385087,0.9032258064516129,159.63392857142858,112,16,1,1
21.181818181818183,23.945454545454545,16925.0,13,17,0.942908802861495,0.8148148148148148,153.86363636363637,110,17,1,1
21.300884955752213,22.68141592920354,17802.0,12,17,0.934668683413317,0.8828125,157.53982300884957,113,18,1,1
22.887931034482758,20.948275862068964,17742.0,12,16,0.9053007578447139,0.8992248062015504,152.94827586206895,116,19,1,1
