x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
8.85,45.766666666666666,7702.0,9,8,0.5301640025725376,0.9523809523809523,128.36666666666667,60,4,1,1
8.20253164556962,45.45569620253165,9290.0,11,8,0.6556837456778163,0.9634146341463414,117.59493670886076,79,5,1,1
5.747967479674797,40.739837398373986,9992.0,11,16,0.8296369117244584,0.9389312977099237,81.23577235772358,123,6,1,1
4.135593220338983,35.69491525423729,5446.0,9,8,0.7045917435463931,0.9516129032258065,92.30508474576271,59,7,1,1
12.305882352941177,22.058823529411764,6057.000000000001,10,13,0.8456650810855703,0.9340659340659341,71.25882352941177,85,13,5,5
13.634146341463415,28.869918699186993,16511.0,20,10,0.9275716509784089,0.8482758620689655,134.2357723577236,123,14,6,6
17.267857142857142,19.464285714285715,4571.0,8,8,0.2806681981017165,0.9824561403508771,81.625,56,14,5,5
21.138613861386137,26.99009900990099,13795.0,16,11,0.8924094032904594,0.8487394957983193,136.58415841584159,101,15,6,6
18.785714285714285,20.17142857142857,5719.0,8,11,0.7667891758949673,0.9333333333333333,81.7,70,15,5,5
19.813333333333333,16.746666666666666,5635.000000000001,8,14,0.8884619673378815,0.8928571428571429,75.13333333333334,75,16,5,5
25.0989010989011,25.98901098901099,13642.0,12,13,0.8673618713481094,0.900990099009901,149.9120879120879,91,16,6,6
19.756410256410255,15.974358974358974,6013.0,8,14,0.8619710072286535,0.9176470588235294,77.08974358974359,78,17,5,5
28.457142857142856,23.21904761904762,14210.000000000002,14,15,0.8885706101358003,0.860655737704918,135.33333333333334,105,17,6,6
20.346666666666668,13.266666666666667,5861.0,6,14,0.8979901445883789,0.974025974025974,78.14666666666666,75,18,5,5
29.6,21.027272727272727,14248.0,12,14,0.7871567436132498,0.9016393442622951,129.52727272727273,110,18,6,6
21.323076923076922,12.938461538461539,5134.0,8,12,0.8191722749999308,0.8904109589041096,78.98461538461538,65,19,5,5
31.872093023255815,16.91860465116279,11600.0,11,10,0.46278141799169303,0.945054945054945,134.88372093023256,86,19,6,6
