x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
35.47517730496454,34.43971631205674,27393.0,12,14,0.5207083856619021,0.9657534246575342,194.27659574468086,141,0,1,1
31.662068965517243,42.44137931034483,28456.0,12,16,0.6669267803469915,0.9235668789808917,196.24827586206897,145,1,1,1
31.034188034188034,43.21367521367522,23282.0,12,14,0.7807214553178714,0.9212598425196851,198.991452991453,117,2,1,1
3.426470588235294,4.176470588235294,14192.0,8,10,0.5908767396753872,0.9855072463768116,208.7058823529412,68,3,3,3
31.328244274809162,42.030534351145036,25759.0,11,16,0.7755459164953098,0.9424460431654677,196.63358778625954,131,3,1,1
11.660714285714286,5.919642857142857,19922.0,16,12,0.8964730349283695,0.8818897637795275,177.875,112,4,3,3
30.714285714285715,41.8843537414966,27278.000000000004,15,12,0.7019809080624639,0.9545454545454546,185.56462585034015,147,4,1,1
21.26829268292683,3.7439024390243905,15118.0,12,9,0.7651851573825275,0.9761904761904762,184.3658536585366,82,5,3,3
28.848920863309353,42.46762589928058,26633.0,15,12,0.5898089306464371,0.9084967320261438,191.6043165467626,139,5,1,1
2.9545454545454546,8.621212121212121,13031.0,8,10,0.5819906900252687,0.9850746268656716,197.43939393939394,66,6,5,5
30.134328358208954,42.059701492537314,26117.0,13,13,0.630382720136416,0.9571428571428572,194.90298507462686,134,6,1,1
31.6,3.8714285714285714,13267.0,9,9,0.4666259463414784,0.9859154929577465,189.52857142857144,70,6,3,3
2.1333333333333333,9.5,11834.0,6,12,0.853617691967368,1.0,197.23333333333332,60,7,5,5
30.834532374100718,41.884892086330936,27352.0,13,13,0.2561230890388458,0.952054794520548,196.77697841726618,139,7,1,1
37.08620689655172,2.0172413793103448,10836.0,12,6,0.885821184609844,0.9666666666666667,186.82758620689654,58,7,3,3
2.2096774193548385,9.370967741935484,11971.0,6,12,0.8517918511175706,0.9841269841269841,193.08064516129033,62,8,5,5
30.707142857142856,39.81428571428572,28659.0,10,16,0.7838162491325604,0.9859154929577465,204.70714285714286,140,8,1,1
41.34848484848485,2.1818181818181817,13289.0,13,6,0.8917323820790073,0.9565217391304348,201.34848484848484,66,8,3,3
2.457627118644068,8.423728813559322,12290.0,6,10,0.8035771232367891,1.0,208.3050847457627,59,9,5,5
3.423076923076923,46.11538461538461,11026.0,8,7,0.6024326873106247,0.9811320754716981,212.03846153846155,52,9,8,8
30.25925925925926,31.401234567901234,30428.0,14,17,0.6445181604602097,0.9101123595505618,187.82716049382717,162,9,1,1
29.58,29.18,29016.0,12,19,0.8406011142332537,0.9036144578313253,193.44,150,10,1,1
26.339622641509433,44.15094339622642,8017.0,6,10,0.8133362780507113,1.0,151.26415094339623,53,10,9,9
46.08695652173913,6.840579710144928,14219.0,8,11,0.6310182525511094,0.9452054794520548,206.07246376811594,69,10,10,10
7.336206896551724,44.68103448275862,22185.0,14,12,0.7693029344772762,0.8992248062015504,191.25,116,11,8,8
23.419354838709676,40.25806451612903,9907.0,11,8,0.7942232537185597,0.96875,159.79032258064515,62,11,9,9
31.467532467532468,32.84415584415584,29641.0,12,17,0.7721326921247711,0.9565217391304348,192.47402597402598,154,11,1,1
46.56666666666667,11.188888888888888,18624.0,6,16,0.924220284828881,0.989010989010989,206.93333333333334,90,11,10,10
10.880952380952381,41.166666666666664,16562.0,7,15,0.9003148995309097,0.9230769230769231,197.16666666666666,84,12,8,8
18.923076923076923,39.86153846153846,10771.0,10,8,0.7035561364181312,0.9420289855072463,165.7076923076923,65,12,9,9
34.024,37.304,24828.0,11,14,0.5887120847737126,0.9328358208955224,198.624,125,12,1,1
45.59756097560975,13.987804878048781,16441.0,9,11,0.6280352085801093,0.9647058823529412,200.5,82,12,10,10
11.309090909090909,26.363636363636363,7964.000000000001,8,10,0.8013619607398436,0.9016393442622951,144.8,55,13,8,8
11.21359223300971,37.75728155339806,18792.0,8,16,0.8687412343383948,0.9537037037037037,182.44660194174756,103,13,9,9
36.075,35.2875,30996.0,15,14,0.5973980821743936,0.9302325581395349,193.725,160,13,1,1
46.015151515151516,15.984848484848484,13172.0,8,11,0.6651532538490115,0.9565217391304348,199.57575757575756,66,13,10,10
9.625,31.576923076923077,17801.0,10,18,0.8461967323288601,0.859504132231405,171.16346153846155,104,14,8,8
36.705555555555556,31.383333333333333,33962.0,16,15,0.5928352185728661,0.9424083769633508,188.67777777777778,180,14,1,1
45.906666666666666,16.733333333333334,14712.0,8,12,0.7875177942117435,0.9493670886075949,196.16,75,14,10,10
10.0,32.94776119402985,19622.0,11,19,0.8647447745990479,0.864516129032258,146.43283582089552,134,15,8,8
33.91304347826087,24.18840579710145,11604.0,8,11,0.7612163764583156,0.9452054794520548,168.17391304347825,69,15,13,13
38.13461538461539,33.88461538461539,28116.0,15,16,0.826447749195845,0.9176470588235294,180.23076923076923,156,15,1,1
45.98717948717949,16.653846153846153,15006.0,8,13,0.7934505479532171,0.9397590361445783,192.3846153846154,78,15,10,10
