ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
2,4.0173,11,10.3277,2.3806,0.9328,0.6133,0.6575,1.0328,0.2220,1.9047,3.1378,45.6654,307.7536,1.8287,3.1378,2.5708
3,13.2571,18,30.0401,4.9432,1.7671,1.2611,0.7137,1.7671,0.0752,1.8468,3.0397,2.9787,14.3801,1.8468,3.0397,2.2660
4,51.4360,15,66.6072,8.9436,4.7577,2.4395,0.5127,4.7577,0.2408,0.6399,1.5334,3.7920,5.6404,0.6399,1.5334,1.2950
5,1.2683,7,12.3187,4.0242,2.0531,1.4074,0.6855,2.0531,0.0308,2.4577,3.1147,23.2654,57.5539,2.4577,3.1147,9.7126
