ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
2,1.8945,14,30.3291,3.2322,2.3330,0.7496,0.3213,2.3330,0.1141,2.5042,3.0536,8.0790,28.2822,2.5042,3.0536,16.0091
3,11.5412,14,21.8795,5.7313,1.6830,1.4980,0.8901,1.6830,0.2267,1.7670,2.7803,2.2661,10.4472,1.7670,2.7803,1.8958
4,14.8315,8,37.4198,8.7648,5.3457,2.2748,0.4255,5.3457,0.1768,0.5490,1.0089,6.3776,13.8371,0.5490,1.0089,2.5230
