ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
2,2.4577,16,18.4956,3.2256,1.2330,0.8132,0.6595,1.2330,0.0110,1.6571,3.0888,3.5826,12.9371,1.6571,3.0888,7.5257
3,1.9867,16,17.4867,2.7877,1.1658,0.6772,0.5809,1.1658,0.1479,2.0664,3.0626,3.9587,25.9353,2.0664,3.0626,8.8019
