x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
43.26881720430107,33.494623655913976,15821.0,11,13,0.8702197189991286,0.93,170.11827956989248,93,6,0,0
42.96,34.7,16608.0,10,15,0.8741791011395834,0.9009009009009009,166.08,100,7,0,0
41.851063829787236,27.404255319148938,11270.0,13,11,0.8285557880975184,0.9038461538461539,119.8936170212766,94,8,0,0
34.568627450980394,24.294117647058822,6271.0,8,8,0.6906507136619155,0.9107142857142857,122.96078431372548,51,9,0,0
25.833333333333332,25.392857142857142,12660.0,11,10,0.6017736511313697,0.9438202247191011,150.71428571428572,84,10,0,0
20.11111111111111,25.48611111111111,11696.0,11,9,0.5550111613940695,0.935064935064935,162.44444444444446,72,11,0,0
11.7,25.25,8909.0,9,9,0.7495579954481052,0.9375,148.48333333333332,60,12,0,0
8.88679245283019,23.169811320754718,7086.999999999999,8,9,0.6282680004000474,0.9137931034482759,133.71698113207546,53,13,0,0
6.735849056603773,22.30188679245283,6662.0,8,9,0.308823438561784,0.9137931034482759,125.69811320754717,53,14,0,0
4.86,30.96,5501.0,8,10,0.8333103469685914,0.9259259259259259,110.02,50,15,0,0
6.547169811320755,35.37735849056604,6091.0,8,8,0.4102057825048319,0.9298245614035088,114.9245283018868,53,17,0,0
5.32258064516129,35.87096774193548,6480.0,8,9,0.39388228099536277,0.96875,104.51612903225806,62,18,0,0
