ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
1,23.0180,5,25.6135,8.6402,6.4034,1.3343,0.2084,6.4034,1.1399,0.4013,1.0680,8.5455,16.9507,0.4013,1.0680,1.1128
2,16.9186,4,17.2327,7.5478,5.7442,1.6294,0.2837,5.7442,1.9737,0.4079,0.4909,3.8503,4.1281,0.4079,0.4909,1.0186
