x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
25.45762711864407,45.91525423728814,9561.0,10,8,0.6301787719814933,0.8939393939393939,162.05084745762713,59,0,0,0
42.1875,35.8375,8895.0,6,16,0.9309464709375909,0.9523809523809523,111.1875,80,0,1,1
24.78787878787879,45.57575757575758,11375.0,9,9,0.5854686226643044,0.9428571428571428,172.34848484848484,66,1,0,0
42.193548387096776,37.24193548387097,7627.0,6,13,0.891259280265752,0.9393939393939394,123.01612903225806,62,1,1,1
24.56451612903226,45.854838709677416,10859.0,9,8,0.5529415469504722,0.96875,175.1451612903226,62,2,0,0
43.925925925925924,41.648148148148145,15251.0,10,17,0.8935404620818496,0.8571428571428571,141.21296296296296,108,2,1,1
43.50526315789474,42.55789473684211,13272.999999999998,9,15,0.8614736414415828,0.8878504672897196,139.7157894736842,95,3,1,1
25.357142857142858,46.142857142857146,9628.0,9,8,0.6966563437895111,1.0,171.92857142857142,56,4,0,0
42.741573033707866,42.29213483146067,12406.0,10,14,0.8070262326174004,0.8811881188118812,139.3932584269663,89,4,1,1
24.75409836065574,45.9344262295082,10894.0,9,8,0.4934754283591752,0.9682539682539683,178.59016393442624,61,5,0,0
39.77142857142857,42.02857142857143,19006.0,14,14,0.5744781689808208,0.8641975308641975,135.75714285714287,140,5,1,1
24.366666666666667,46.03333333333333,11284.0,10,8,0.581226214359497,0.9375,188.06666666666666,60,6,0,0
34.217948717948715,41.46153846153846,12258.0,8,14,0.8712197768642155,0.9069767441860465,157.15384615384616,78,6,2,2
42.63793103448276,41.08620689655172,7018.0,7,11,0.7880219277740833,0.90625,121.0,58,6,1,1
24.6,45.707692307692305,11452.0,9,9,0.5616964965237119,0.9701492537313433,176.1846153846154,65,7,0,0
34.09473684210526,39.72631578947368,13480.0,8,16,0.9148507759419757,0.8878504672897196,141.89473684210526,95,7,2,2
43.43939393939394,41.378787878787875,7172.0,8,12,0.8256145878455237,0.8918918918918919,108.66666666666667,66,7,1,1
24.826923076923077,46.44230769230769,9155.0,9,7,0.5935267930327309,0.9629629629629629,176.05769230769232,52,8,0,0
32.7319587628866,39.23711340206186,14454.0,10,13,0.6053173193709529,0.9065420560747663,149.01030927835052,97,8,2,2
44.30769230769231,42.86538461538461,5903.0,6,12,0.8692328885861701,0.9454545454545454,113.51923076923077,52,8,1,1
24.98,46.44,8694.0,9,7,0.533059119531202,0.9433962264150944,173.88,50,9,0,0
32.88607594936709,35.29113924050633,11051.0,9,13,0.8631427957262748,0.9186046511627907,139.8860759493671,79,9,2,2
31.70149253731343,36.134328358208954,9772.0,9,10,0.7086058569147671,0.9571428571428572,145.8507462686567,67,10,2,2
41.56578947368421,5.2894736842105265,13687.0,8,12,0.836500522042333,0.9382716049382716,180.0921052631579,76,11,3,3
38.10280373831776,15.626168224299066,17804.0,9,16,0.8572689433633476,0.9469026548672567,166.39252336448598,107,12,3,3
30.97029702970297,24.336633663366335,15894.0,11,13,0.6722959958465113,0.9017857142857143,157.36633663366337,101,13,3,3
27.02,26.3,14669.999999999998,12,11,0.6628422071601263,0.9433962264150944,146.7,100,14,3,3
23.042105263157893,37.66315789473684,15529.0,10,12,0.31053686498000704,0.95,163.46315789473684,95,15,3,3
23.88235294117647,41.28235294117647,14140.0,9,12,0.6233536353002953,0.9340659340659341,166.35294117647058,85,16,3,3
22.79245283018868,2.830188679245283,9223.0,9,8,0.49967732052070873,0.9298245614035088,174.0188679245283,53,17,4,4
27.225,44.2875,14428.0,10,11,0.5695322734910735,0.8602150537634409,180.35,80,17,3,3
19.7,44.6,18416.0,16,10,0.8764360378886401,0.8888888888888888,153.46666666666667,120,18,3,3
22.763157894736842,3.3289473684210527,12782.0,11,9,0.639252661299732,0.9620253164556962,168.18421052631578,76,18,4,4
20.24468085106383,6.351063829787234,15234.000000000002,11,14,0.8239232848638299,0.8952380952380953,162.06382978723406,94,19,4,4
