x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
24.21875,4.0,10188.0,8,11,0.7968808317002826,0.9014084507042254,159.1875,64,6,0,0
25.127659574468087,9.659574468085106,13940.999999999998,7,17,0.925012554838043,0.9038461538461539,148.30851063829786,94,7,0,0
24.299145299145298,15.871794871794872,14078.0,15,11,0.7969647113907656,0.9212598425196851,120.32478632478633,117,8,0,0
24.7,18.958333333333332,14484.0,11,18,0.8794414361256849,0.8571428571428571,120.7,120,9,0,0
25.425925925925927,26.203703703703702,15294.0,9,18,0.9117922823832233,0.8120300751879699,141.61111111111111,108,10,0,0
21.12280701754386,28.54385964912281,16559.0,13,12,0.7699035878380222,0.926829268292683,145.25438596491227,114,11,0,0
16.08411214953271,23.327102803738317,15382.999999999998,10,15,0.8500426056331126,0.8991596638655462,143.7663551401869,107,12,0,0
12.518987341772151,15.113924050632912,11513.0,8,12,0.8105892193310777,0.9404761904761905,145.73417721518987,79,13,0,0
9.36734693877551,11.03061224489796,14569.999999999998,10,16,0.9242826953787864,0.8909090909090909,148.6734693877551,98,14,0,0
8.873015873015873,4.333333333333333,9590.0,7,10,0.7254441983226485,0.984375,152.22222222222223,63,15,0,0
