ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
1,9.5135,12,30.5097,4.8263,2.7736,0.9237,0.3330,2.7736,0.0028,1.2455,2.8923,2.8585,9.9926,1.2455,2.8923,3.2070
2,20.6308,4,28.8458,13.2905,9.6153,2.8243,0.2937,9.6153,2.0792,0.8592,1.2357,5.8195,6.7335,0.8592,1.2357,1.3982
