ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
2,16.4971,5,16.5475,5.7719,4.5878,1.2962,0.2825,4.1369,0.4649,0.1246,0.1889,3.2191,3.3016,0.1246,0.1889,1.0031
5,20.0703,7,30.6777,7.8576,5.1130,1.8292,0.3578,5.1130,0.4719,0.5388,1.6377,10.9133,34.6372,0.5388,1.6377,1.5285
7,6.7646,5,7.6103,3.0006,1.9026,0.9052,0.4758,1.9026,0.6393,0.6127,1.4732,5.3263,10.9018,0.6127,1.4732,1.1250
