ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
1,13.4636,15,58.6295,7.5964,4.1878,2.2691,0.5418,4.1878,0.1472,0.9416,2.5687,5.0141,17.8264,0.9416,2.5687,4.3547
2,4.1862,4,13.7983,6.0698,4.5994,1.5426,0.3354,4.5994,1.8007,1.3787,2.6161,10.4935,10.9074,1.3787,2.6161,3.2961
