ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,8.2630,3,8.5804,6.6741,4.2902,2.3839,0.5557,4.2902,4.7678,0.6601,0.6601,4.3207,4.3207,0.6601,0.6601,1.0384
1,5.1299,11,23.9507,8.6668,2.3951,2.4495,1.0227,2.3951,0.0391,1.5752,2.8242,2.9831,6.5116,1.5752,2.8242,4.6688
3,4.7276,15,17.7965,2.7679,1.3277,0.8944,0.6736,1.2712,0.1823,1.9441,3.1014,7.8575,28.0657,1.9276,3.1014,3.7644
4,4.6832,12,15.0674,3.9083,1.4818,1.0873,0.7338,1.3698,0.0502,2.0059,3.0554,5.4683,27.9387,2.0059,3.0554,3.2173
5,19.7900,7,23.7111,8.1922,3.9519,2.4035,0.6082,3.9519,1.1639,0.6847,1.8589,18.9219,83.2176,0.6847,1.8589,1.1981
6,24.6771,3,24.6794,13.0637,12.3397,0.7240,0.0587,12.3397,1.4480,0.0273,0.0273,27.2602,27.2602,0.0273,0.0273,1.0001
