ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,17.1834,10,33.2310,10.4858,3.6923,2.7113,0.7343,3.6923,0.3707,1.0416,3.1219,42.2273,291.6090,1.0416,3.1219,1.9339
1,3.6393,4,3.6548,1.8529,1.2183,0.4904,0.4026,1.2183,0.5971,0.1569,0.2639,4.0864,7.1459,0.1569,0.2639,1.0043
2,21.2737,5,21.5813,10.0546,5.3953,3.3152,0.6145,5.3953,3.1070,0.2613,0.4580,3083.0742,9236.8646,0.2613,0.4580,1.0145
4,12.4746,5,12.9724,4.3304,3.1100,1.2708,0.4086,3.2431,0.9153,0.9322,0.9629,3.2162,4.1629,0.9322,0.9629,1.0399
