ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,5.2060,16,38.6982,8.6467,2.7144,2.3308,0.8587,2.5799,0.5120,1.3069,3.0387,6.1496,25.9660,1.2004,3.0387,7.4334
1,0.0724,20,28.4413,4.2963,1.4969,1.1076,0.7400,1.4969,0.1983,1.0736,2.2951,9.7135,155.0504,1.0736,2.2951,392.8132
2,1.8537,5,2.1598,0.7615,0.4661,0.2124,0.4557,0.5399,0.0752,1.6022,2.0745,0.5520,0.7898,1.6022,2.0745,1.1651
3,1.4716,10,4.9961,1.2864,0.5551,0.3178,0.5725,0.5551,0.1082,1.3894,3.1103,5.0455,33.4442,1.3894,3.1103,3.3950
4,1.1447,3,10.1357,5.6402,5.0679,0.5723,0.1129,5.0679,1.1447,3.1409,3.1409,7263.6583,7263.6583,3.1409,3.1409,8.8547
