x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
32.142857142857146,36.957142857142856,11522.0,7,12,0.8170370477886697,0.9333333333333333,164.6,70,0,0,0
4.396551724137931,44.41379310344828,11260.0,7,10,0.7842871274130601,0.9354838709677419,194.13793103448276,58,1,1,1
30.593220338983052,35.932203389830505,10628.0,6,11,0.8272878472626218,0.9833333333333333,180.135593220339,59,1,0,0
4.576271186440678,42.220338983050844,10782.0,6,12,0.8454751697848897,0.9672131147540983,182.74576271186442,59,2,1,1
30.526315789473685,36.08771929824562,9983.0,6,11,0.82439706981381,0.9827586206896551,175.140350877193,57,2,0,0
5.620689655172414,36.172413793103445,10423.0,6,13,0.9262451616409503,0.9206349206349206,179.70689655172413,58,3,1,1
29.76923076923077,34.75,9680.0,6,10,0.8182974300851941,0.9629629629629629,186.15384615384616,52,3,0,0
9.133333333333333,30.0,11260.0,9,10,0.8374092831884915,0.9090909090909091,187.66666666666666,60,4,1,1
17.080459770114942,28.49425287356322,14901.0,16,6,0.920181394610555,0.9666666666666667,171.27586206896552,87,5,1,1
30.527272727272727,34.27272727272727,9459.0,6,10,0.7997299963011234,1.0,171.98181818181817,55,5,0,0
25.692307692307693,24.03076923076923,11879.0,7,11,0.7905658878775619,0.9420289855072463,182.75384615384615,65,6,1,1
30.53448275862069,35.327586206896555,10428.0,6,12,0.8486758698215761,0.9508196721311475,179.79310344827587,58,6,0,0
28.67924528301887,16.81132075471698,15860.000000000002,10,17,0.9281058863673417,0.9137931034482759,149.62264150943398,106,7,1,1
32.278195488721806,39.962406015037594,27026.0,11,20,0.9405333422128432,0.8580645161290322,203.203007518797,133,7,0,0
30.114285714285714,14.414285714285715,9927.0,9,10,0.7016850206504551,0.958904109589041,141.81428571428572,70,8,1,1
32.1875,39.890625,25509.0,10,20,0.9413903035843357,0.8767123287671232,199.2890625,128,8,0,0
30.18032786885246,33.31147540983606,9750.0,7,11,0.7769179922727805,0.9384615384615385,159.8360655737705,61,9,3,3
31.509090909090908,19.21818181818182,6712.0,8,8,0.5347015763321256,0.9482758620689655,122.03636363636363,55,9,1,1
35.403225806451616,45.61290322580645,12415.0,8,8,0.36119307106699383,0.9841269841269841,200.24193548387098,62,9,0,0
30.5,33.03030303030303,10775.0,6,12,0.8575043568431456,1.0,163.25757575757575,66,10,3,3
30.77027027027027,33.027027027027025,11636.000000000002,7,15,0.8933843362538717,0.891566265060241,157.24324324324326,74,11,3,3
30.680555555555557,35.43055555555556,11256.0,6,14,0.9074940859147289,0.96,156.33333333333334,72,12,3,3
29.92063492063492,33.65079365079365,10398.0,7,11,0.8193270268172868,0.9402985074626866,165.04761904761904,63,13,3,3
30.708333333333332,35.93055555555556,12389.0,7,14,0.8850896727437759,0.9473684210526315,172.06944444444446,72,14,3,3
30.643835616438356,34.726027397260275,12138.0,6,14,0.9050831578739527,0.9605263157894737,166.27397260273972,73,15,3,3
30.985915492957748,35.57746478873239,10810.0,7,12,0.8144987830256175,0.9342105263157895,152.25352112676057,71,16,3,3
31.887323943661972,37.57746478873239,11631.000000000002,7,12,0.8120004433100372,0.9594594594594594,163.81690140845072,71,17,3,3
31.10169491525424,36.813559322033896,9908.0,7,12,0.8759889695941653,0.8939393939393939,167.9322033898305,59,18,3,3
32.125,37.125,11606.0,7,13,0.8353340435547241,0.9230769230769231,161.19444444444446,72,19,3,3
