ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,2.8504,20,15.5549,2.5236,0.8187,0.6332,0.7734,0.8187,0.0861,1.7269,3.1155,5.3360,56.8115,1.7269,3.1155,5.4570
1,0.4545,20,10.3733,1.1125,0.5460,0.3264,0.5979,0.5460,0.0001,2.0014,2.9979,1.4384,7.0374,2.0014,2.9979,22.8221
