ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
0,5.0811,6,9.1562,2.3199,1.7978,0.4339,0.2414,1.8312,0.1206,1.5927,2.5897,2.4699,3.1762,1.5927,2.5897,1.8020
1,38.8213,18,67.4471,8.0096,3.9675,2.3886,0.6020,3.9675,0.0984,0.9796,3.0305,7.2544,40.2598,0.9796,3.0305,1.7374
