ID,Track Displacement,Track Duration,Track Length,Track Speed Max,Track Speed Mean,Track Speed StdDev,Track Speed Variation,Track Veloc Mean,Track Acceleration,Track Direction Change Mean,Track Direction Change Max,Track Curvature Mean,Track Curvature Max,Track Angular Velocity Mean,Track Angular Velocity Max,Track Tortuosity
2,19.3255,19,28.8354,7.1009,1.6020,1.8774,1.1719,1.6020,0.1468,1.4932,3.0763,3.0710,13.1958,1.4932,3.0763,1.4921
3,0.2066,7,2.0034,0.4821,0.3634,0.1158,0.3186,0.3339,0.0113,2.1647,3.1089,3.7639,14.0709,1.9241,3.1089,9.6974
