x,y,mass,size_x,size_y,eccentricity,solidity,intensity_mean,area,frame,tree_id,particle
29.103092783505154,25.484536082474225,16571.0,13,10,0.6195772261384543,0.9238095238095239,170.83505154639175,97,0,0,0
29.484536082474225,25.22680412371134,16409.0,13,9,0.706476124851835,0.9603960396039604,169.16494845360825,97,1,0,0
28.297029702970296,25.524752475247524,17235.0,15,8,0.8491351455801734,0.9619047619047619,170.64356435643563,101,2,0,0
28.685185185185187,25.555555555555557,18385.0,14,11,0.6563749937483904,0.9473684210526315,170.2314814814815,108,3,0,0
26.572727272727274,25.645454545454545,18748.0,13,11,0.6981896363176431,0.9482758620689655,170.43636363636364,110,4,0,0
27.959183673469386,25.683673469387756,16630.0,14,9,0.8236172875417436,0.9607843137254902,169.69387755102042,98,5,0,0
27.695238095238096,25.733333333333334,17083.0,14,10,0.7776678598514262,0.9051724137931034,162.6952380952381,105,6,0,0
25.846153846153847,26.128205128205128,19298.0,15,9,0.7990297229680962,0.9590163934426229,164.94017094017093,117,7,0,0
23.074380165289256,26.206611570247933,19919.0,15,10,0.7894944897661539,0.9307692307692308,164.6198347107438,121,8,0,0
24.116666666666667,25.766666666666666,19784.0,15,10,0.7917294328979965,0.9230769230769231,164.86666666666667,120,9,0,0
24.423728813559322,26.0,19105.0,14,11,0.7987548732365486,0.9365079365079365,161.90677966101694,118,10,0,0
23.50735294117647,26.801470588235293,21773.0,16,11,0.8361543770907707,0.9315068493150684,160.09558823529412,136,11,0,0
21.928571428571427,27.535714285714285,22289.0,15,13,0.7342133583565407,0.89171974522293,159.20714285714286,140,12,0,0
20.620967741935484,28.056451612903224,21361.0,13,14,0.7685019711704715,0.9185185185185185,172.26612903225808,124,13,0,0
21.19811320754717,28.537735849056602,18716.0,13,11,0.7679760226578126,0.9298245614035088,176.56603773584905,106,14,0,0
20.96875,28.21875,16817.0,12,11,0.7261045615868622,0.9411764705882353,175.17708333333334,96,15,0,0
20.414893617021278,28.53191489361702,16431.0,10,12,0.7742733122926889,0.9591836734693877,174.79787234042553,94,16,0,0
20.16842105263158,29.231578947368423,16602.0,11,12,0.7550895094192441,0.9405940594059405,174.7578947368421,95,17,0,0
20.458333333333332,29.25,16678.0,10,12,0.7086380653249834,0.9795918367346939,173.72916666666666,96,18,0,0
20.42105263157895,29.557894736842105,16340.0,10,12,0.7617796766922794,0.9595959595959596,172.0,95,19,0,0
